vmid,cpu,mem,at,lt,ltpred
61626,1,1,1289664.0,193.0,193.0
61627,1,1,1289680.0,180.0,180.0
61628,2,4,1289735.0,2560.0,2560.0
61629,4,16,1289736.0,375.0,375.0
61630,8,32,1289853.0,61.0,61.0
61631,4,16,1290029.0,83.0,83.0
61632,1,1,1290115.0,71.0,71.0
61633,1,1,1290132.0,68.0,68.0
61634,1,1,1290163.0,234.0,234.0
61635,1,1,1290175.0,226.0,226.0
61636,1,1,1290605.0,894.0,894.0
61637,4,8,1290611.0,1422.0,1422.0
61638,1,1,1290727.0,68.0,68.0
61639,1,1,1290732.0,72.0,72.0
61640,4,8,1290734.0,1210.0,1210.0
61641,1,1,1290764.0,223.0,223.0
61642,1,1,1290769.0,227.0,227.0
61643,2,4,1291033.0,342.0,342.0
61644,2,4,1291170.0,201.0,201.0
61645,2,4,1291171.0,509.0,509.0
61646,2,4,1291171.0,508.0,508.0
61647,1,1,1291317.0,70.0,70.0
61648,1,1,1291343.0,69.0,69.0
61649,1,2,1291345.0,1941.0,1941.0
61650,1,1,1291345.0,383.0,383.0
61651,1,1,1291345.0,384.0,384.0
61652,2,4,1291347.0,40.0,40.0
61653,1,1,1291348.0,58.0,58.0
61654,4,8,1291353.0,62.0,62.0
61655,1,1,1291366.0,232.0,232.0
61656,1,1,1291374.0,227.0,227.0
61657,2,4,1291397.0,32.0,32.0
61658,2,4,1291439.0,172.0,172.0
61659,2,4,1291544.0,67.0,67.0
61660,2,4,1291663.0,351.0,351.0
61661,2,4,1291673.0,646.0,646.0
61662,2,4,1291727.0,592.0,592.0
61663,2,8,1291779.0,1490.0,1490.0
61664,1,1,1291916.0,69.0,69.0
61665,2,8,1291917.0,1260.0,1260.0
61666,1,1,1291933.0,67.0,67.0
61667,1,1,1291963.0,238.0,238.0
61668,1,1,1291967.0,232.0,232.0
61669,1,2,1292069.0,343.0,343.0
61670,2,4,1292089.0,55.0,55.0
61671,1,1,1292255.0,58.0,58.0
61672,1,1,1292418.0,860.0,860.0
61673,1,1,1292517.0,66.0,66.0
61674,1,1,1292532.0,67.0,67.0
61675,1,1,1292566.0,234.0,234.0
61676,1,1,1292578.0,212.0,212.0
61677,1,2,1292602.0,55379.0,55379.0
61678,1,2,1292602.0,55380.0,55380.0
61679,1,2,1292606.0,19596.0,19596.0
61680,1,2,1292606.0,19600.0,19600.0
61681,1,2,1292613.0,19581.0,19581.0
61682,1,2,1292614.0,19590.0,19590.0
61683,1,2,1292617.0,19587.0,19587.0
61684,1,2,1292618.0,19591.0,19591.0
61685,1,2,1292621.0,19583.0,19583.0
61686,1,2,1292621.0,19577.0,19577.0
61687,1,2,1292625.0,19571.0,19571.0
61688,1,2,1292625.0,19570.0,19570.0
61689,1,2,1292625.0,19581.0,19581.0
61690,1,2,1292625.0,19570.0,19570.0
61691,1,2,1292625.0,19584.0,19584.0
61692,1,2,1292630.0,19208.0,19208.0
61693,1,2,1292630.0,19211.0,19211.0
61694,1,2,1292630.0,19210.0,19210.0
61695,1,2,1292630.0,19204.0,19204.0
61696,1,2,1292630.0,19210.0,19210.0
61697,1,2,1292630.0,19205.0,19205.0
61698,1,2,1292630.0,19207.0,19207.0
61699,1,2,1292630.0,19203.0,19203.0
61700,1,2,1292630.0,19212.0,19212.0
61701,1,2,1292630.0,19206.0,19206.0
61702,1,2,1292630.0,19209.0,19209.0
61703,1,2,1292630.0,19207.0,19207.0
61704,1,2,1292630.0,19205.0,19205.0
61705,1,2,1292630.0,19209.0,19209.0
61706,1,2,1292630.0,19207.0,19207.0
61707,1,2,1292634.0,19566.0,19566.0
61708,1,2,1292634.0,19568.0,19568.0
61709,1,2,1292637.0,54624.0,54624.0
61710,1,2,1292637.0,54626.0,54626.0
61711,1,2,1292641.0,19558.0,19558.0
61712,1,2,1292641.0,19569.0,19569.0
61713,1,2,1292645.0,19565.0,19565.0
61714,1,2,1292645.0,19553.0,19553.0
61715,1,2,1292648.0,19559.0,19559.0
61716,1,2,1292648.0,19560.0,19560.0
61717,1,2,1292652.0,19546.0,19546.0
61718,1,2,1292652.0,19554.0,19554.0
61719,1,2,1292657.0,19547.0,19547.0
61720,1,2,1292657.0,19549.0,19549.0
61721,1,2,1292688.0,351.0,351.0
61722,1,1,1293156.0,58.0,58.0
61723,16,32,1293206.0,510.0,510.0
61724,1,1,1293218.0,69.0,69.0
61725,1,1,1293224.0,75.0,75.0
61726,1,1,1293243.0,216.0,216.0
61727,1,1,1293258.0,192.0,192.0
61728,4,8,1293451.0,58.0,58.0
61729,4,8,1293455.0,59.0,59.0
61730,1,1,1293716.0,70.0,70.0
61731,1,1,1293733.0,68.0,68.0
61732,1,1,1293750.0,59.0,59.0
61733,8,32,1293753.0,59.0,59.0
61734,1,1,1293764.0,234.0,234.0
61735,1,1,1293765.0,235.0,235.0
61736,1,1,1294051.0,57.0,57.0
61737,2,4,1294189.0,1396.0,1396.0
61738,1,1,1294256.0,872.0,872.0
61739,2,4,1294310.0,1183.0,1183.0
61740,1,1,1294332.0,76.0,76.0
61741,1,1,1294344.0,68.0,68.0
61742,1,1,1294384.0,216.0,216.0
61743,1,1,1294397.0,193.0,193.0
61744,2,4,1294651.0,60.0,60.0
61745,4,16,1294652.0,55.0,55.0
61746,1,1,1294771.0,198.0,198.0
61747,1,1,1294773.0,513.0,513.0
61748,1,1,1294773.0,512.0,512.0
61749,1,1,1294940.0,73.0,73.0
61750,1,1,1294943.0,68.0,68.0
61751,1,1,1294949.0,38.0,38.0
61752,1,1,1294965.0,233.0,233.0
61753,1,1,1294977.0,212.0,212.0
61754,1,1,1294996.0,32.0,32.0
61755,1,1,1295039.0,177.0,177.0
61756,1,1,1295146.0,70.0,70.0
61757,4,8,1295249.0,59.0,59.0
61758,1,1,1295279.0,635.0,635.0
61759,1,1,1295336.0,578.0,578.0
61760,1,1,1295515.0,155.0,155.0
61761,1,1,1295525.0,69.0,69.0
61762,4,8,1295548.0,58.0,58.0
61763,16,32,1295553.0,59.0,59.0
61764,1,1,1295564.0,235.0,235.0
61765,1,1,1295567.0,225.0,225.0
61766,1,1,1295682.0,60.0,60.0
61767,1,1,1295837.0,73.0,73.0
61768,16,32,1295962.0,126.0,126.0
61769,1,1,1296057.0,858.0,858.0
61770,1,1,1296128.0,68.0,68.0
61771,1,1,1296133.0,68.0,68.0
61772,1,1,1296166.0,235.0,235.0
61773,1,1,1296169.0,222.0,222.0
61774,1,2,1296361.0,2663.0,2663.0
61775,1,2,1296361.0,2663.0,2663.0
61776,1,2,1296361.0,2663.0,2663.0
61777,1,2,1296361.0,3919.0,3919.0
61778,1,2,1296361.0,2665.0,2665.0
61779,1,2,1296361.0,2662.0,2662.0
61780,1,2,1296361.0,2661.0,2661.0
61781,1,2,1296361.0,2662.0,2662.0
61782,1,2,1296361.0,2659.0,2659.0
61783,1,2,1296361.0,2661.0,2661.0
61784,1,2,1296361.0,3920.0,3920.0
61785,1,2,1296361.0,2661.0,2661.0
61786,1,2,1296361.0,3920.0,3920.0
61787,1,2,1296361.0,2664.0,2664.0
61788,1,2,1296361.0,6805.0,6805.0
61789,1,2,1296361.0,2661.0,2661.0
61790,1,2,1296361.0,2659.0,2659.0
61791,2,8,1296451.0,58.0,58.0
61792,4,8,1296452.0,58.0,58.0
61793,1,1,1296856.0,69.0,69.0
61794,1,1,1296861.0,73.0,73.0
61795,1,1,1296887.0,231.0,231.0
61796,1,1,1296897.0,223.0,223.0
61797,1,4,1296934.0,2537.0,2537.0
61798,1,1,1297329.0,68.0,68.0
61799,1,1,1297337.0,70.0,70.0
61800,16,32,1297351.0,58.0,58.0
61801,2,8,1297351.0,60.0,60.0
61802,1,1,1297364.0,233.0,233.0
61803,1,1,1297383.0,214.0,214.0
61804,1,2,1297543.0,14798.0,14798.0
61805,1,1,1297691.0,5821.0,5821.0
61806,1,1,1297817.0,852.0,852.0
61807,2,4,1297901.0,1781.0,1781.0
61808,1,1,1297936.0,70.0,70.0
61809,2,8,1297948.0,59.0,59.0
61810,1,1,1297948.0,69.0,69.0
61811,1,1,1297970.0,229.0,229.0
61812,1,1,1297985.0,206.0,206.0
61813,2,4,1298011.0,1599.0,1599.0
61814,1,1,1298533.0,68.0,68.0
61815,1,1,1298538.0,68.0,68.0
61816,1,2,1298544.0,1943.0,1943.0
61817,1,2,1298545.0,388.0,388.0
61818,1,2,1298545.0,389.0,389.0
61819,8,16,1298552.0,58.0,58.0
61820,1,1,1298563.0,233.0,233.0
61821,1,1,1298590.0,206.0,206.0
61822,1,2,1298773.0,2588.0,2588.0
61823,1,4,1298854.0,56.0,56.0
61824,1,1,1298971.0,791.0,791.0
61825,1,2,1298976.0,3645.0,3645.0
61826,1,1,1299118.0,69.0,69.0
61827,1,1,1299129.0,66.0,66.0
61828,1,2,1299146.0,18434.0,18434.0
61829,16,32,1299149.0,56.0,56.0
61830,1,1,1299164.0,235.0,235.0
61831,1,1,1299165.0,232.0,232.0
61832,1,2,1299264.0,18316.0,18316.0
61833,1,2,1299269.0,342.0,342.0
61834,4,8,1299348.0,4272.0,4272.0
61835,4,8,1299388.0,820139.0,820139.0
61836,4,8,1299388.0,820135.0,820135.0
61837,4,8,1299449.0,59.0,59.0
61838,1,2,1299509.0,5677.0,5677.0
61839,1,2,1299509.0,5676.0,5676.0
61840,1,2,1299509.0,5676.0,5676.0
61841,1,2,1299509.0,5092.0,5092.0
61842,1,2,1299509.0,2391.0,2391.0
61843,1,2,1299509.0,6014.0,6014.0
61844,16,32,1299571.0,155.0,155.0
61845,8,16,1299571.0,201.0,201.0
61846,8,16,1299573.0,504.0,504.0
61847,8,16,1299574.0,504.0,504.0
61848,1,1,1299597.0,852.0,852.0
61849,4,16,1299614.0,5004.0,5004.0
61850,4,8,1299692.0,448.0,448.0
61851,4,16,1299694.0,4924.0,4924.0
61852,1,1,1299722.0,69.0,69.0
61853,1,1,1299735.0,67.0,67.0
61854,8,16,1299748.0,39.0,39.0
61855,1,1,1299764.0,232.0,232.0
61856,1,1,1299766.0,232.0,232.0
61857,2,8,1299783.0,348.0,348.0
61858,8,16,1299797.0,32.0,32.0
61859,1,2,1299802.0,40627.0,40627.0
61860,1,2,1299802.0,40629.0,40629.0
61861,1,2,1299802.0,40628.0,40628.0
61862,1,2,1299802.0,40629.0,40629.0
61863,1,2,1299802.0,40621.0,40621.0
61864,1,2,1299802.0,40626.0,40626.0
61865,1,2,1299802.0,40628.0,40628.0
61866,1,2,1299802.0,40627.0,40627.0
61867,8,16,1299839.0,171.0,171.0
61868,1,2,1299887.0,351.0,351.0
61869,8,16,1299943.0,66.0,66.0
61870,8,16,1300072.0,615.0,615.0
61871,8,16,1300126.0,562.0,562.0
61872,2,4,1300348.0,58.0,58.0
61873,1,1,1300400.0,69.0,69.0
61874,1,1,1300408.0,68.0,68.0
61875,1,1,1300446.0,212.0,212.0
61876,8,16,1300451.0,65.0,65.0
61877,1,1,1300455.0,198.0,198.0
61878,4,16,1300477.0,374.0,374.0
61879,1,2,1300493.0,9869.0,9869.0
61880,1,2,1300493.0,2674.0,2674.0
61881,1,2,1300493.0,2672.0,2672.0
61882,1,2,1300493.0,3027.0,3027.0
61883,1,2,1300493.0,2672.0,2672.0
61884,1,2,1300493.0,2673.0,2673.0
61885,1,2,1300493.0,2671.0,2671.0
61886,1,2,1300493.0,2674.0,2674.0
61887,1,2,1300493.0,2671.0,2671.0
61888,1,2,1300509.0,2472.0,2472.0
61889,1,2,1300511.0,39632.0,39632.0
61890,1,2,1300511.0,23904.0,23904.0
61891,2,4,1300533.0,2558.0,2558.0
61892,12,24,1300652.0,59.0,59.0
61893,4,16,1300768.0,83.0,83.0
61894,1,2,1300827.0,8639.0,8639.0
61895,1,2,1300827.0,8296.0,8296.0
61896,1,1,1300913.0,68.0,68.0
61897,1,1,1300939.0,68.0,68.0
61898,1,4,1300952.0,58.0,58.0
61899,1,1,1300963.0,236.0,236.0
61900,1,1,1300965.0,229.0,229.0
61901,4,8,1301036.0,91427.0,91427.0
61902,4,8,1301038.0,91410.0,91410.0
61903,4,8,1301040.0,91404.0,91404.0
61904,2,4,1301229.0,210520.0,210520.0
61905,2,4,1301370.0,111182.0,111182.0
61906,1,1,1301445.0,374404.0,374404.0
61907,1,1,1301445.0,374403.0,374403.0
61908,1,1,1301457.0,854.0,854.0
61909,1,4,1301498.0,1714.0,1714.0
61910,1,1,1301501.0,30717.0,30717.0
61911,1,1,1301523.0,68.0,68.0
61912,1,1,1301537.0,69.0,69.0
61913,12,24,1301555.0,61.0,61.0
61914,1,1,1301564.0,232.0,232.0
61915,1,1,1301577.0,214.0,214.0
61916,1,4,1301607.0,1539.0,1539.0
61917,1,1,1301628.0,110931.0,110931.0
61918,1,2,1301810.0,8550.0,8550.0
61919,1,2,1301810.0,7839.0,7839.0
61920,1,2,1301810.0,8193.0,8193.0
61921,1,2,1301810.0,11250.0,11250.0
61922,1,2,1301810.0,7317.0,7317.0
61923,1,2,1301810.0,4058.0,4058.0
61924,1,2,1301810.0,12330.0,12330.0
61925,1,2,1301810.0,8740.0,8740.0
61926,1,2,1301810.0,4056.0,4056.0
61927,1,2,1301810.0,4051.0,4051.0
61928,1,2,1301810.0,4051.0,4051.0
61929,1,2,1301811.0,7660.0,7660.0
61930,1,2,1301811.0,7313.0,7313.0
61931,1,2,1301811.0,4055.0,4055.0
61932,1,2,1301811.0,7662.0,7662.0
61933,1,2,1301811.0,4049.0,4049.0
61934,1,2,1301811.0,7655.0,7655.0
61935,1,2,1301811.0,11789.0,11789.0
61936,1,2,1301811.0,7319.0,7319.0
61937,1,2,1301811.0,7317.0,7317.0
61938,1,2,1301850.0,59.0,59.0
61939,4,8,1302005.0,185831.0,185831.0
61940,1,1,1302055.0,795283.0,795283.0
61941,1,1,1302128.0,68.0,68.0
61942,1,1,1302138.0,67.0,67.0
61943,1,2,1302145.0,5697.0,5697.0
61944,1,2,1302151.0,7499.0,7499.0
61945,1,2,1302152.0,3713.0,3713.0
61946,1,2,1302152.0,6972.0,6972.0
61947,1,2,1302152.0,3712.0,3712.0
61948,1,2,1302152.0,6981.0,6981.0
61949,1,2,1302152.0,7317.0,7317.0
61950,1,2,1302152.0,7320.0,7320.0
61951,1,2,1302152.0,3712.0,3712.0
61952,1,2,1302152.0,7314.0,7314.0
61953,1,2,1302152.0,6981.0,6981.0
61954,1,2,1302152.0,7497.0,7497.0
61955,1,2,1302152.0,6970.0,6970.0
61956,1,2,1302152.0,6983.0,6983.0
61957,1,2,1302152.0,7851.0,7851.0
61958,1,2,1302152.0,3717.0,3717.0
61959,1,2,1302152.0,7324.0,7324.0
61960,1,2,1302152.0,6977.0,6977.0
61961,1,2,1302152.0,7496.0,7496.0
61962,1,2,1302152.0,3716.0,3716.0
61963,1,2,1302152.0,8750.0,8750.0
61964,1,1,1302187.0,211.0,211.0
61965,1,1,1302188.0,210.0,210.0
61966,4,8,1302204.0,525.0,525.0
61967,2,4,1302388.0,1994.0,1994.0
61968,2,4,1302388.0,1995.0,1995.0
61969,2,4,1302388.0,1993.0,1993.0
61970,2,4,1302388.0,1994.0,1994.0
61971,2,4,1302388.0,1993.0,1993.0
61972,2,4,1302388.0,1992.0,1992.0
61973,2,4,1302388.0,1992.0,1992.0
61974,2,4,1302388.0,1992.0,1992.0
61975,2,4,1302388.0,1991.0,1991.0
61976,2,4,1302388.0,1991.0,1991.0
61977,2,4,1302389.0,1989.0,1989.0
61978,2,4,1302389.0,1991.0,1991.0
61979,2,4,1302389.0,1989.0,1989.0
61980,2,4,1302389.0,1989.0,1989.0
61981,2,4,1302389.0,1989.0,1989.0
61982,2,4,1302389.0,1988.0,1988.0
61983,2,4,1302389.0,1987.0,1987.0
61984,2,4,1302389.0,1987.0,1987.0
61985,2,4,1302389.0,1987.0,1987.0
61986,2,4,1302389.0,1986.0,1986.0
61987,2,4,1302389.0,1985.0,1985.0
61988,2,4,1302389.0,1985.0,1985.0
61989,2,4,1302389.0,1986.0,1986.0
61990,2,4,1302389.0,1984.0,1984.0
61991,2,4,1302389.0,1983.0,1983.0
61992,2,4,1302389.0,1983.0,1983.0
61993,2,4,1302389.0,1983.0,1983.0
61994,2,4,1302389.0,1983.0,1983.0
61995,2,4,1302389.0,1983.0,1983.0
61996,2,4,1302389.0,1983.0,1983.0
61997,4,8,1302452.0,60.0,60.0
61998,1,2,1302484.0,7519.0,7519.0
61999,1,2,1302484.0,3380.0,3380.0
62000,1,2,1302484.0,7164.0,7164.0
62001,1,2,1302484.0,6645.0,6645.0
62002,1,2,1302484.0,6646.0,6646.0
62003,1,2,1302484.0,6986.0,6986.0
62004,1,2,1302484.0,6638.0,6638.0
62005,1,2,1302484.0,6649.0,6649.0
62006,1,2,1302484.0,6994.0,6994.0
62007,1,2,1302484.0,6987.0,6987.0
62008,1,1,1302486.0,6773.0,6773.0
62009,2,4,1302570.0,1458.0,1458.0
62010,2,4,1302713.0,1223.0,1223.0
62011,1,1,1302717.0,70.0,70.0
62012,1,1,1302726.0,68.0,68.0
62013,8,32,1302753.0,60.0,60.0
62014,1,1,1302784.0,213.0,213.0
62015,1,1,1302786.0,204.0,204.0
62016,1,2,1302810.0,4861.0,4861.0
62017,1,2,1302810.0,3118.0,3118.0
62018,1,2,1302810.0,3952.0,3952.0
62019,1,2,1302810.0,3115.0,3115.0
62020,1,2,1302810.0,3113.0,3113.0
62021,1,2,1302810.0,3953.0,3953.0
62022,1,2,1302810.0,3117.0,3117.0
62023,1,2,1302810.0,3417.0,3417.0
62024,1,2,1302810.0,3111.0,3111.0
62025,1,2,1302810.0,3115.0,3115.0
62026,1,2,1302810.0,3953.0,3953.0
62027,1,2,1302810.0,3952.0,3952.0
62028,1,2,1302810.0,5395.0,5395.0
62029,1,2,1302810.0,9022.0,9022.0
62030,1,2,1302810.0,3419.0,3419.0
62031,1,2,1302810.0,3114.0,3114.0
62032,1,2,1302810.0,3114.0,3114.0
62033,1,2,1302810.0,3596.0,3596.0
62034,1,2,1302810.0,3952.0,3952.0
62035,1,2,1302810.0,3115.0,3115.0
62036,1,2,1302833.0,6293.0,6293.0
62037,1,2,1302833.0,3030.0,3030.0
62038,1,2,1302833.0,3029.0,3029.0
62039,1,2,1302833.0,6635.0,6635.0
62040,1,2,1302833.0,3028.0,3028.0
62041,1,2,1302833.0,6634.0,6634.0
62042,1,2,1302833.0,3034.0,3034.0
62043,1,2,1302834.0,6294.0,6294.0
62044,1,2,1303136.0,3091.0,3091.0
62045,1,2,1303136.0,4885.0,4885.0
62046,1,2,1303136.0,3092.0,3092.0
62047,1,2,1303136.0,2790.0,2790.0
62048,1,2,1303136.0,2788.0,2788.0
62049,1,2,1303136.0,2785.0,2785.0
62050,1,2,1303136.0,3986.0,3986.0
62051,1,2,1303136.0,3271.0,3271.0
62052,1,2,1303137.0,2791.0,2791.0
62053,1,2,1303137.0,3985.0,3985.0
62054,1,2,1303137.0,3984.0,3984.0
62055,1,2,1303137.0,3091.0,3091.0
62056,1,2,1303137.0,2789.0,2789.0
62057,8,32,1303157.0,126.0,126.0
62058,1,1,1303259.0,853.0,853.0
62059,1,1,1303322.0,68.0,68.0
62060,1,1,1303330.0,68.0,68.0
62061,8,32,1303357.0,59.0,59.0
62062,1,1,1303364.0,234.0,234.0
62063,1,1,1303579.0,6536.0,6536.0
62064,1,4,1303652.0,60.0,60.0
62065,1,1,1303657.0,183.0,183.0
62066,1,1,1303679.0,5322.0,5322.0
62067,1,1,1303685.0,717291.0,717291.0
62068,1,2,1303813.0,2767.0,2767.0
62069,1,4,1303953.0,59.0,59.0
62070,1,1,1304019.0,6241.0,6241.0
62071,1,1,1304069.0,68.0,68.0
62072,1,1,1304083.0,67.0,67.0
62073,1,1,1304108.0,210.0,210.0
62074,1,1,1304119.0,203.0,203.0
62075,1,2,1304135.0,2472.0,2472.0
62076,1,1,1304550.0,57.0,57.0
62077,1,1,1304552.0,68.0,68.0
62078,16,32,1304556.0,57.0,57.0
62079,1,1,1304568.0,69.0,69.0
62080,1,1,1304584.0,194.0,194.0
62081,1,1,1304597.0,200.0,200.0
62082,4,8,1304618.0,5528.0,5528.0
62083,4,8,1304622.0,5525.0,5525.0
62084,4,8,1304625.0,5522.0,5522.0
62085,1,2,1304735.0,2927.0,2927.0
62086,1,2,1304735.0,3469.0,3469.0
62087,1,2,1304735.0,2927.0,2927.0
62088,1,2,1304735.0,2932.0,2932.0
62089,1,2,1304735.0,5627.0,5627.0
62090,1,2,1304735.0,2930.0,2930.0
62091,1,2,1304735.0,2932.0,2932.0
62092,1,2,1304735.0,3826.0,3826.0
62093,1,2,1304735.0,2931.0,2931.0
62094,1,2,1304735.0,2929.0,2929.0
62095,1,2,1304735.0,2931.0,2931.0
62096,1,2,1304735.0,2927.0,2927.0
62097,1,2,1304735.0,2930.0,2930.0
62098,1,2,1304735.0,2933.0,2933.0
62099,1,2,1304735.0,2928.0,2928.0
62100,1,1,1304908.0,13593.0,13593.0
62101,1,1,1304987.0,19724.0,19724.0
62102,2,8,1304998.0,1370.0,1370.0
62103,1,1,1305068.0,834.0,834.0
62104,2,8,1305119.0,1157.0,1157.0
62105,1,1,1305128.0,70.0,70.0
62106,1,1,1305135.0,68.0,68.0
62107,1,4,1305147.0,61.0,61.0
62108,1,1,1305164.0,232.0,232.0
62109,1,1,1305167.0,222.0,222.0
62110,1,2,1305345.0,342.0,342.0
62111,4,8,1305354.0,1239006.0,1239006.0
62112,4,8,1305354.0,1239006.0,1239006.0
62113,4,8,1305357.0,1239005.0,1239005.0
62114,2,4,1305488.0,1594.0,1594.0
62115,4,8,1305548.0,1187.0,1187.0
62116,1,1,1305730.0,66.0,66.0
62117,1,1,1305736.0,72.0,72.0
62118,1,2,1305745.0,1955.0,1955.0
62119,1,2,1305745.0,385.0,385.0
62120,1,2,1305745.0,385.0,385.0
62121,1,1,1305764.0,238.0,238.0
62122,1,1,1305786.0,215.0,215.0
62123,4,8,1305807.0,507.0,507.0
62124,4,8,1305816.0,1362.0,1362.0
62125,4,8,1305835.0,1544.0,1544.0
62126,1,2,1305852.0,13003.0,13003.0
62127,1,2,1305875.0,3228.0,3228.0
62128,1,2,1305875.0,3233.0,3233.0
62129,1,2,1305875.0,3227.0,3227.0
62130,1,2,1305875.0,3240.0,3240.0
62131,1,2,1305875.0,3238.0,3238.0
62132,1,2,1305875.0,3244.0,3244.0
62133,1,2,1305875.0,3239.0,3239.0
62134,1,2,1305875.0,3245.0,3245.0
62135,1,2,1305875.0,3236.0,3236.0
62136,1,2,1305875.0,3407.0,3407.0
62137,1,2,1305875.0,3242.0,3242.0
62138,1,2,1305875.0,3235.0,3235.0
62139,1,2,1305875.0,3239.0,3239.0
62140,1,2,1305875.0,3234.0,3234.0
62141,1,2,1305875.0,3229.0,3229.0
62142,1,2,1305875.0,3246.0,3246.0
62143,1,2,1305875.0,3233.0,3233.0
62144,1,2,1305875.0,5926.0,5926.0
62145,1,2,1305875.0,3772.0,3772.0
62146,1,2,1305876.0,3245.0,3245.0
62147,1,2,1305927.0,3198.0,3198.0
62148,1,2,1305927.0,3201.0,3201.0
62149,2,8,1305929.0,1439.0,1439.0
62150,1,2,1305976.0,351.0,351.0
62151,4,8,1306050.0,57.0,57.0
62152,1,2,1306194.0,3088.0,3088.0
62153,1,2,1306194.0,2924.0,2924.0
62154,1,2,1306194.0,2912.0,2912.0
62155,1,2,1306194.0,2922.0,2922.0
62156,1,2,1306194.0,2914.0,2914.0
62157,1,2,1306194.0,3095.0,3095.0
62158,1,2,1306194.0,2922.0,2922.0
62159,1,2,1306194.0,2911.0,2911.0
62160,1,2,1306194.0,2922.0,2922.0
62161,1,2,1306194.0,2915.0,2915.0
62162,1,2,1306194.0,2915.0,2915.0
62163,1,2,1306194.0,2909.0,2909.0
62164,1,2,1306194.0,2907.0,2907.0
62165,1,2,1306194.0,2923.0,2923.0
62166,1,2,1306194.0,2926.0,2926.0
62167,1,2,1306194.0,2917.0,2917.0
62168,1,2,1306194.0,2908.0,2908.0
62169,1,2,1306194.0,2918.0,2918.0
62170,1,2,1306195.0,2927.0,2927.0
62171,1,2,1306195.0,2914.0,2914.0
62172,2,4,1306278.0,11103.0,11103.0
62173,1,1,1306326.0,69.0,69.0
62174,1,1,1306327.0,67.0,67.0
62175,2,4,1306348.0,59.0,59.0
62176,1,1,1306367.0,229.0,229.0
62177,1,1,1306370.0,222.0,222.0
62178,1,2,1306476.0,342.0,342.0
62179,2,8,1306488.0,881.0,881.0
62180,1,2,1306571.0,2555.0,2555.0
62181,1,2,1306571.0,2562.0,2562.0
62182,1,2,1306571.0,2554.0,2554.0
62183,1,2,1306571.0,2560.0,2560.0
62184,1,2,1306571.0,2560.0,2560.0
62185,2,4,1306600.0,9056.0,9056.0
62186,8,16,1306650.0,62.0,62.0
62187,2,4,1306668.0,8980.0,8980.0
62188,2,8,1306710.0,93126.0,93126.0
62189,2,4,1306782.0,200.0,200.0
62190,2,4,1306784.0,506.0,506.0
62191,2,4,1306784.0,505.0,505.0
62192,4,8,1306804.0,1250.0,1250.0
62193,4,8,1306840.0,3176.0,3176.0
62194,4,8,1306840.0,3175.0,3175.0
62195,4,8,1306840.0,3177.0,3177.0
62196,4,8,1306840.0,3175.0,3175.0
62197,4,8,1306840.0,3175.0,3175.0
62198,4,8,1306840.0,3177.0,3177.0
62199,4,8,1306840.0,3172.0,3172.0
62200,4,8,1306840.0,3174.0,3174.0
62201,4,8,1306840.0,3171.0,3171.0
62202,4,8,1306840.0,3170.0,3170.0
62203,1,1,1306866.0,844.0,844.0
62204,2,8,1306895.0,1149.0,1149.0
62205,1,1,1306926.0,70.0,70.0
62206,1,1,1306942.0,67.0,67.0
62207,8,16,1306950.0,59.0,59.0
62208,2,4,1306958.0,40.0,40.0
62209,1,1,1306965.0,232.0,232.0
62210,1,1,1306978.0,221.0,221.0
62211,2,4,1307007.0,33.0,33.0
62212,64,128,1307019.0,20118.0,20118.0
62213,64,128,1307019.0,51110.0,51110.0
62214,2,4,1307049.0,173.0,173.0
62215,1,2,1307102.0,352.0,352.0
62216,1,1,1307131.0,1725.0,1725.0
62217,2,4,1307154.0,66.0,66.0
62218,8,16,1307253.0,60.0,60.0
62219,2,4,1307284.0,659.0,659.0
62220,2,4,1307338.0,606.0,606.0
62221,1,1,1307613.0,67.0,67.0
62222,1,1,1307636.0,70.0,70.0
62223,1,1,1307664.0,195.0,195.0
62224,1,1,1307676.0,173.0,173.0
62225,2,4,1307702.0,62.0,62.0
62226,2,4,1307737.0,2429.0,2429.0
62227,1,2,1307753.0,5129.0,5129.0
62228,4,8,1307849.0,59.0,59.0
62229,1,2,1307963.0,4563.0,4563.0
62230,1,2,1307963.0,4021.0,4021.0
62231,1,1,1308124.0,67.0,67.0
62232,8,16,1308131.0,103883.0,103883.0
62233,1,1,1308141.0,68.0,68.0
62234,2,8,1308152.0,61.0,61.0
62235,1,4,1308153.0,57.0,57.0
62236,1,1,1308167.0,233.0,233.0
62237,1,2,1308184.0,3798.0,3798.0
62238,1,2,1308184.0,4157.0,4157.0
62239,1,2,1308184.0,3800.0,3800.0
62240,1,1,1308198.0,205.0,205.0
62241,1,2,1308255.0,3009.0,3009.0
62242,1,2,1308257.0,2643.0,2643.0
62243,8,16,1308332.0,5890.0,5890.0
62244,64,128,1308404.0,46434.0,46434.0
62245,64,128,1308405.0,18856.0,18856.0
62246,1,2,1308406.0,3576.0,3576.0
62247,8,16,1308453.0,5709.0,5709.0
62248,1,2,1308493.0,4931.0,4931.0
62249,1,2,1308494.0,4929.0,4929.0
62250,1,2,1308494.0,2767.0,2767.0
62251,4,8,1308557.0,1114.0,1114.0
62252,64,128,1308567.0,18889.0,18889.0
62253,64,128,1308567.0,18585.0,18585.0
62254,64,128,1308567.0,49749.0,49749.0
